0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,d
0.0,1.7151187719749593E-4,0.0011148272017837235,0.002401166280764943,0.004116285052739903,0.006260183517708602,0.008661349798473545,0.011234027956435983,0.014149729868793414,0.01732269959694709,0.020667181202298258,0.024268930623445675,0.02821370379898808,0.032329988851727984,0.03661778578166538,0.041077094588800274,0.045707915273132664,0.0504244918960638,0.05556984821198868,0.0609724723437098,0.06654660835262842,0.07237801217734328,0.07838092787925564,0.08464111139696424,0.09098705085327159,0.09750450218677643,0.10419346539747877,0.11113969642397736,0.11834319526627218,0.1219449446874196,0.1330074607666581,0.14046822742474915,0.14818626189863648,0.15607580824972128,0.1641368664780036,0.17236943658348342,0.1807735185661607,0.1893491124260355,0.1979247062859103,0.2066718120229826,0.21567618557585114,0.22476631506731842,0.2338564445587857,0.2431180859274505,0.25255123917331274,0.26198439241917504,0.2714175456650373,0.2810222107880971,0.2909698996655518,0.3009175885430066,0.31120830117485637,0.32158476974530487,0.33221850613154963,0.34285224251779434,0.3536574907812366,0.36446273904467885,0.3752679873081211,0.3861589915101621,0.39164737158048196,0.40828402366863903,0.41960380756367377,0.4309235914587085,0.44241488723094075,0.4539919389417717,0.4658262584683989,0.47766057799502615,0.48966640939885087,0.5018437526798731,0.5141926078380928,0.52671297487351,0.5392333419089272,0.5519252208215419,0.5646170997341566,0.5775662464625675,0.5909441728839722,0.6044936111825744,0.6180430494811766,0.6315924877797787,0.6452276820169797,0.6589486321927793,0.672669582368579,0.6863905325443787,0.7003687505359746,0.7144327244661692,0.7286682102735614,0.7429036960809536,0.7572249378269446,0.7718034473887316,0.7868107366435125,0.8024183174684847,0.8186261898636481,0.8350913300746077,0.8515564702855672,0.8686219020667181,0.8861161135408627,0.9041248606465998,0.9227338993225281,0.9416859617528514,0.9607237801217734,0.9801046222450904,1.0
0.0,5.18821698276359E-4,0.0016717588055571568,0.0032858707557502738,0.006456447800772468,0.010088199688706981,0.014123479564189774,0.018677581137948925,0.023577563843892316,0.028708133971291867,0.03389635095405546,0.03925750850291117,0.044791606617859,0.050383351588170866,0.056148037124574855,0.062085663227070965,0.0680809361849311,0.0741338559981553,0.08024442266674353,0.08658557675678792,0.09315731826828846,0.099729059779789,0.10641609500201764,0.11333371764570242,0.1203666340001153,0.12739955035452816,0.1345477604196691,0.14175361734017408,0.14907476797140715,0.15276416671470572,0.16429353778751368,0.1721335101170231,0.1802040698679887,0.18838992332968238,0.19680636421283218,0.20539574566207414,0.21404277396668012,0.22286274283737822,0.23185565227416843,0.24084856171095867,0.24995676485847698,0.2591226148613593,0.26840375857496973,0.2777425491439442,0.28719663342364676,0.2966507177033493,0.3062777425491439,0.31607770796103074,0.32593532022828153,0.33590822620626043,0.3459387790396034,0.35608462558367443,0.36623047212774545,0.3764339655271805,0.3868103994927077,0.397359774024327,0.40802444226667434,0.41874675736438577,0.42416556176860554,0.44053726869199283,0.4514901712111604,0.4625583674410561,0.47374185738167984,0.48515593474375973,0.4966853058165677,0.5082723237447397,0.5199169885282758,0.5316769470225399,0.5436098460828962,0.5556580388539805,0.5677638784804289,0.5799273649622413,0.5921484982994177,0.6045425722026864,0.6171095866720471,0.6298495417074998,0.6427624373090448,0.6557329797659538,0.6689341096443189,0.6822505332334121,0.6956246036778694,0.7090563209776907,0.722545685132876,0.7361503429987895,0.7498126477200668,0.7636478930074364,0.7777137257162622,0.791779558425088,0.8060183317000058,0.8203723986856517,0.8348417593820258,0.8493687669337637,0.8640110681962299,0.8788263100247882,0.8945639015391711,0.9108203147518303,0.9272496685305817,0.944947253127342,0.9629907188562864,0.981264772006687,1.0
0.0,5.733670982846768E-4,0.0022934683931387072,0.004730278560848583,0.007740455826843137,0.010941755458932582,0.01481198337235415,0.019255578384060393,0.023842515170337808,0.028620574322710115,0.03349419465812987,0.03851115676812079,0.043719241244206605,0.04902288690333986,0.05475655788618663,0.06082469300969946,0.06708395049930718,0.07343876917196235,0.08003249080223614,0.08662621243250991,0.0932199340627837,0.09995699746762865,0.10674184146399733,0.11357446605188973,0.12050265182282957,0.1276219599598643,0.13488460987147022,0.1421472597830761,0.149409909694682,0.15304123465048497,0.164078551292465,0.17158010416168953,0.17927277939700895,0.1872999187729944,0.19551818051507477,0.20402312580629747,0.21281475464666252,0.221701944670075,0.2307802570595824,0.2399063500406135,0.24908022361316834,0.2583018777772469,0.2676668737158966,0.27707965024607006,0.2866357685508147,0.29633522863013045,0.30613024989249366,0.3161163935209518,0.3261503177409336,0.33632758373548666,0.34660041091308713,0.35692101868221127,0.3673371876343829,0.3778011371780783,0.38840842849634477,0.39906350040613503,0.409766352907449,0.4205647665918104,0.42601175402551483,0.44235271632662815,0.4533422523770844,0.46437956901906446,0.47551244684409194,0.48669310526064313,0.4978737636771943,0.5092933250513642,0.5207606670170577,0.5322757895742749,0.5439820344975871,0.5557360600124229,0.5676812078933537,0.5798652587319031,0.5920970901619762,0.6044244827750967,0.6168952171627885,0.6294137321420039,0.6420278083042668,0.6548330068326246,0.6677815471355535,0.6807778680300062,0.6938219695159826,0.7069138515934827,0.7202446366286015,0.7336709828467677,0.7471928902479813,0.760858139423766,0.774666730374122,0.7888575660566678,0.8033350852883558,0.8181470686607101,0.8331501743991591,0.848344402503703,0.8636341917912944,0.8790195422619332,0.8946437956901906,0.9106980744421616,0.9273257202924172,0.9446222944240049,0.9624444550623537,0.9809355439820345,1.0
0.0,2.81135788585887E-4,0.0015261657094662437,0.003534278485079722,0.006144825093377244,0.009879914856018314,0.013735491385196193,0.017751716936423148,0.021767942487650106,0.026266115105024298,0.031085585766496646,0.03614602996104261,0.04148760994417446,0.0471103257158922,0.05281336599863448,0.05863689304791357,0.064661231374754,0.07096670549018033,0.077472990883168,0.08413992529820474,0.09096750873529057,0.09787541668340094,0.10494397365356038,0.11213301739025663,0.11940238563797743,0.1267119161412105,0.13406160889995583,0.14185308646933611,0.1496847262942287,0.15366078958994336,0.16587011526567333,0.17430418892324992,0.1828185870918511,0.19145347202698904,0.20016868147315153,0.2089240531748263,0.2177597493875256,0.2265954456002249,0.23551146632394876,0.24450781155869714,0.25358448130447003,0.26270131330575525,0.271898469818065,0.2812161130969115,0.29057391863127036,0.30009237318767823,0.3096509899995984,0.3192497690670308,0.32892887264548776,0.33872846299048154,0.3485682155909876,0.3584481304470059,0.3683682075585365,0.3783686091810916,0.3886501465922326,0.39905217076991045,0.4095746817141251,0.42013735491385196,0.42543877264147156,0.4414635125908671,0.45222699706815533,0.4631511305674927,0.47407526406683,0.48511988433270414,0.4965259648981887,0.5082533435077714,0.5201012088838909,0.5319892365155227,0.543957588658179,0.5560464275673722,0.5682155909875899,0.580465078918832,0.5927547291055866,0.6051648660588779,0.6176553275231937,0.6301859512430218,0.6427567372183621,0.6554881722157516,0.6682999317241656,0.6812723402546287,0.6943652355516285,0.7074982931041407,0.7206715129121651,0.7339250572312142,0.7473392505723121,0.7610345797019961,0.7750512068757781,0.7893891320936584,0.8040483553556368,0.818828065384152,0.8339692357122777,0.8491907305514278,0.8646130366681393,0.880075505040363,0.8957387846901482,0.9119241736615928,0.9284308606771356,0.9452588457367765,0.9628499136511507,0.9807221173541106,1.0
0.0,2.820476660555634E-4,0.0012692144972500353,0.0028204766605556338,0.0056409533211112676,0.009201805105062756,0.012903680722042026,0.016817092088562968,0.021047807079396418,0.025454801861514595,0.030320124100973064,0.035432238048230154,0.040791143703285855,0.04632632914962629,0.052037794387251445,0.058137075165703,0.06480045127626569,0.07160485121985616,0.07847976307996052,0.08560146664786349,0.09275842617402341,0.09998589761669723,0.10728388097588493,0.11468763220984346,0.1221618953603159,0.12967141446904526,0.13725144549428853,0.14493724439430264,0.15279932308560146,0.1567832463686363,0.16884078409251163,0.17698491044986603,0.18516429276547736,0.1934141869976026,0.2017345931462417,0.21016076716965168,0.21865745310957552,0.2271893950077563,0.23596812861373573,0.24478211817797207,0.2535961077422084,0.2625158651812156,0.2715061345367367,0.28053165985051476,0.28976872091383443,0.2990410379354111,0.3083486109152447,0.3177266958115922,0.32717529262445355,0.33672965731208576,0.34638978987448876,0.35615569031166266,0.3661683824566352,0.37632209843463543,0.38647581441263573,0.39680581018192074,0.4072415738259766,0.41788887321957413,0.42321252291637285,0.43935975179805387,0.4503243548159639,0.46135946975038783,0.4724298406430687,0.48364123536877734,0.4950289098857707,0.506522352277535,0.518086306585813,0.529685516852348,0.54131998307714,0.5530249612184459,0.5648709631927796,0.576893244958398,0.5890212945987872,0.6012551121139472,0.6135594415456213,0.6258990269355521,0.6384854040332816,0.6512128049640389,0.664116485686081,0.6772669581159216,0.6905231984205331,0.7038499506416585,0.7175292624453533,0.7313848540403328,0.7452757015935693,0.7592723170215766,0.7734804681991256,0.7879706670427302,0.8026371456776196,0.8174093921872797,0.8323226625299676,0.8476237484134819,0.8634184177125934,0.8794598787195036,0.8958186433507263,0.9123536877732337,0.9290650119870258,0.9459526159921027,0.9633690593710337,0.9811380623325342,1.0
0.0,1.597444089456869E-4,0.001246006389776358,0.003354632587859425,0.006837060702875399,0.010415335463258787,0.01402555910543131,0.018019169329073482,0.022364217252396165,0.026964856230031947,0.03188498402555911,0.03696485623003195,0.042523961661341855,0.048402555910543134,0.05437699680511182,0.06060702875399361,0.06722044728434505,0.07402555910543131,0.08099041533546326,0.08801916932907349,0.09520766773162939,0.10246006389776358,0.10980830670926517,0.11725239616613418,0.12472843450479233,0.1322364217252396,0.13977635782747605,0.1473482428115016,0.15495207667731628,0.15878594249201278,0.1703514376996805,0.17814696485623002,0.18600638977635783,0.19399361022364217,0.20201277955271565,0.21012779552715655,0.21830670926517573,0.22651757188498403,0.23482428115015974,0.24329073482428115,0.2519488817891374,0.2607667731629393,0.26964856230031947,0.27859424920127795,0.2875718849840256,0.2965814696485623,0.30584664536741213,0.31530351437699683,0.32485623003194886,0.3344408945686901,0.34421725239616613,0.3540894568690096,0.3639936102236422,0.3740894568690096,0.38437699680511184,0.39472843450479234,0.4052076677316294,0.415814696485623,0.42115015974440895,0.43738019169329073,0.448370607028754,0.45945686900958466,0.47060702875399363,0.4819808306709265,0.4934185303514377,0.5049201277955272,0.5164856230031949,0.5283386581469649,0.5403514376996805,0.5523961661341853,0.5646325878594249,0.5769009584664537,0.5892651757188498,0.6016932907348242,0.6143130990415335,0.6271565495207668,0.6401277955271566,0.6531629392971245,0.6663258785942492,0.679776357827476,0.693258785942492,0.7068051118210863,0.720479233226837,0.734185303514377,0.7479552715654952,0.7617891373801917,0.7758466453674121,0.7900319488817892,0.8043450479233227,0.8187859424920128,0.8335143769968051,0.8487859424920128,0.864408945686901,0.8802236421725239,0.8963897763578275,0.9126837060702876,0.9292332268370607,0.9458466453674121,0.9628115015974441,0.9803833865814696,1.0
0.0,0.0,0.0010992928872779132,0.0034167211361340543,0.006744310416542872,0.010279874026977241,0.014023411967437163,0.01800463485649771,0.02231267454988413,0.026828688573296094,0.03152296630815853,0.03657377146592192,0.04233763146948719,0.048160912710202626,0.05428130013666885,0.060579951274585535,0.06702715550537762,0.07356349159189494,0.08021867015271258,0.08699269118783053,0.09385584407867371,0.10074870758809198,0.1077009923346604,0.11474240893695407,0.12187295739497296,0.1290926377087171,0.13643116049676154,0.14385881514053123,0.1514350228771763,0.1552379820547864,0.16673599144334186,0.1744607522728623,0.1821855131023828,0.18993998455047834,0.19772416661714898,0.20562719115811992,0.213589636936241,0.22167092518866244,0.2299304771525343,0.23830887159070652,0.24680610850317902,0.2555707409828273,0.26448392655535086,0.27363479707647514,0.2829045100718997,0.2922930655416246,0.30168162101134943,0.3112484401925248,0.32087468061085034,0.33050092102917583,0.3401568720660764,0.3499910868144275,0.35994414403707886,0.3700754649711807,0.38038504961673303,0.39072434488086044,0.40133103571216355,0.41205656901776694,0.4174341909798562,0.4337750311961495,0.4447976706875037,0.4559985738903084,0.46734803018598847,0.4787569077188187,0.4902252064887991,0.5018123477330798,0.5135480420702359,0.5254917107374175,0.5374948006417494,0.5495573117832313,0.5617089547804385,0.573979440251946,0.5863687681977539,0.5989066492364371,0.6114742408936954,0.6241606750252541,0.6369065303939628,0.6498603600926971,0.6629627428843069,0.6761542575316418,0.6894943252718522,0.7031314991978133,0.7169469368352249,0.7309406381840869,0.7451126032443995,0.7593439895418622,0.7736942183136253,0.7882524214154139,0.8029591776100778,0.8179333293719175,0.8332342979380831,0.848683819597124,0.8642521837304653,0.8800285221938321,0.8960128349872244,0.9122051221106423,0.9285459623269356,0.9453621724404302,0.9627428843068513,0.9805989660704736,1.0
0.0,2.7834219389317224E-4,0.0015865505051910818,0.004091630250229632,0.0072368970412224785,0.010604837587329862,0.014418125643666324,0.018342750577560053,0.022323043950232414,0.026386839981072732,0.030784646644584853,0.03568346925710469,0.04133381579313608,0.04715116764550338,0.05321902747237454,0.05953739527374955,0.06593926573329251,0.07245247307039274,0.07899351462688228,0.08556239040276116,0.09221476883680797,0.09906198680658002,0.10602054165390931,0.11303476494001725,0.12007682244551451,0.127313719486737,0.1346062849667381,0.14195451888551786,0.14933058702368693,0.15306037242185544,0.1643332312745289,0.17204331004536977,0.17992039413254654,0.18782531243911266,0.19575806496506806,0.20380215436858073,0.21198541486904,0.22033568068583517,0.2288251175995769,0.2375093940490439,0.24633284159545746,0.25535112867759624,0.26456425529546024,0.27383305035210287,0.28321318228630277,0.292621148439892,0.30222395412920644,0.3118545940379102,0.3215409023853926,0.3312550449522643,0.34102485595791465,0.3508503354023436,0.3607036490661619,0.37069613382692684,0.3807721212458597,0.3910151139811284,0.4013972778133437,0.41208561805884153,0.4174576224009798,0.43385197762128763,0.44490216271884653,0.4559801820357948,0.46716953823030033,0.4785537339605311,0.49002143234892975,0.5015169649567178,0.5131238344420631,0.5248420408049657,0.5367829209229827,0.5488073036991677,0.5609986917916887,0.5733570852005455,0.5858268154869597,0.5983800484315417,0.6110167840342917,0.6237926907339884,0.6367356027500208,0.6498176858629999,0.6630111058535363,0.67631586272163,0.6899546302223954,0.7037325688201075,0.7176218442953768,0.7316781250869819,0.7458735769755337,0.7602081999610321,0.7747376624822557,0.7894062961004259,0.8042141008155427,0.8193002477245526,0.8346369026080663,0.8500570601497481,0.8655607203495977,0.88137055696273,0.8973195646728087,0.9134077434798341,0.929718596041974,0.9464469618949537,0.9632866646254906,0.9806830517438139,1.0
0.0,4.499020801354999E-4,0.001958397290001588,0.004525485629598264,0.007701265018790028,0.011009368549198116,0.01452919070555232,0.01807547769014979,0.022045201926639495,0.026306039273805114,0.03085798973164664,0.03596570158259673,0.04154978034192558,0.04721325358598423,0.05319430476896205,0.0592282856084264,0.0656063092150532,0.07203726247816651,0.07854761022600963,0.08511088763033928,0.09178002434764199,0.09852855554967448,0.10543587572116657,0.11239612554914519,0.11946223469009686,0.1265548086592918,0.13393849573916267,0.14142804213200658,0.14902344783782354,0.15283438310485364,0.16439951304716033,0.17218017255068013,0.1801460858519028,0.18821785846609856,0.19647488487799714,0.204758376118139,0.21309479701476738,0.22151061239612554,0.23008521674694332,0.23881861006722066,0.24760493304398454,0.25660297464669457,0.2657068755623776,0.27483724130630394,0.2841793256761764,0.29354787487429207,0.30302228338538084,0.3125496215529561,0.3221298893770179,0.3317630868575663,0.34139628433811464,0.35121473561636585,0.36119197586407664,0.3712750754247605,0.3815169639549039,0.39191764145450697,0.4023447837823533,0.41285132059492935,0.4181442862435823,0.4341025776742709,0.4448208331127931,0.45567141269253164,0.46673371089821625,0.4782459111840364,0.48978457629809985,0.5014291007251362,0.5131265548086593,0.5249827978616419,0.5369184353993542,0.5490128619065262,0.561186682898428,0.5734663632033028,0.5858519028211507,0.5982374424389986,0.6107553061980627,0.6235113534113164,0.636479119250516,0.6496056740591754,0.6627851585243212,0.6760175726459535,0.6896469591912349,0.7035409940189488,0.7175673529878791,0.731646641613296,0.7458053247234425,0.7600963319748055,0.7745196633673848,0.789048854072937,0.8038956227174086,0.8187688561901233,0.8337744138040544,0.8489916900439316,0.864526544222728,0.8805113004816598,0.8966813105382946,0.9129836447361457,0.929418303075213,0.9461970041814428,0.9634785370242948,0.9810511829778225,1.0
0.0,9.019617668428833E-4,0.002730939794052063,0.0052864981334402325,0.008418309823866911,0.011650339488387243,0.015057750607571469,0.018740761155513243,0.022649262145165737,0.026883471550622606,0.03159371633302433,0.036629669531230424,0.041991331145240895,0.047678701175055745,0.05351639816601107,0.059579585598677126,0.06581815448600707,0.07210683236038383,0.07844561922180743,0.0849347330443715,0.09162428281512289,0.09841405055996794,0.1052539272918598,0.11226918547841555,0.11938466163906497,0.12655024678676122,0.13379099541502767,0.14115701651091123,0.14869841906145867,0.15258186555758776,0.16428231403302182,0.17222458847994387,0.18024202640743617,0.1883095733219753,0.19665271966527198,0.20507102948913888,0.21358955728709944,0.22218324856563024,0.2308771578182547,0.23972139403201964,0.2486407937263548,0.2575852479142134,0.2665798110891188,0.2756495377445945,0.284769373387117,0.2940395359907799,0.30343497106205997,0.31288051512038684,0.32240122265928395,0.33207225715932154,0.341918673114023,0.3519655250169118,0.36213764938741766,0.37233482825144687,0.3826071705960464,0.3928795129406459,0.4032019642722922,0.4135995790845088,0.418886077217949,0.4352216069952146,0.44614536617142286,0.4572194523087716,0.4684438654072608,0.47974344198632024,0.4912935635006138,0.5029940119760479,0.5147946784255756,0.5266454538621502,0.5385463382857716,0.5505223861899632,0.5626237065617719,0.5747751359206273,0.5870017287600531,0.5994037030541428,0.6120311677899432,0.6247337960063137,0.637661914664395,0.6506401423095232,0.6638188059028387,0.6773231779119585,0.6910029313757422,0.7047578483200962,0.7185378197579736,0.7324681181569914,0.7464485255430562,0.7605291509032145,0.7748102122115601,0.7891914914939995,0.8037481522311026,0.8185052489163932,0.8336882719915817,0.848921404053817,0.864555408012427,0.8803898479192244,0.896549996241826,0.9129606894996618,0.929521709718638,0.9465337108210358,0.9637461478716208,0.9811590208703931,1.0
